task_id,cash_offer_key,variant_id,store_id,seller_id,source_url,url_type,status,review_status,title_as_seen,notes,active,evidence_verified_at,created_at,updated_at
INSTTASK-88E18BAC7EC1,VAR-D979D820AFA9FD|EG-063|STORE,VAR-D979D820AFA9FD,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Light Green,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-ADB9634957FB,VAR-D963E6EFA647F8|EG-063|STORE,VAR-D963E6EFA647F8,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Neon Green,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-CFB1B2950D43,VAR-4C151DE7D742D3|EG-063|STORE,VAR-4C151DE7D742D3,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Neon Orange,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-36D4D4128AA8,VAR-C69FFA54BD2D7E|EG-063|STORE,VAR-C69FFA54BD2D7E,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Neon Pink,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-30C9D3BF2EE9,VAR-F812D2916D0FD0|EG-063|STORE,VAR-F812D2916D0FD0,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Neon Yellow,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-15B05EABF834,VAR-35297203886092|EG-063|STORE,VAR-35297203886092,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Orange,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-1429FDAD25BD,VAR-C51B8A5DEDED54|EG-063|STORE,VAR-C51B8A5DEDED54,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Pink,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-EDCC419B9AA8,VAR-1AF319EB7B4302|EG-063|STORE,VAR-1AF319EB7B4302,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Purple,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-970A75D7907B,VAR-49188FEF0F126D|EG-063|STORE,VAR-49188FEF0F126D,EG-063,,https://mintra.eg/products/water-bottle-21oz-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,650 ml Transparent Water Bottle — Red,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-1AD5A3462728,VAR-4F46CE244FEB14|EG-063|STORE,VAR-4F46CE244FEB14,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Black,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-58BE0410A897,VAR-2D208E1DC68A00|EG-063|STORE,VAR-2D208E1DC68A00,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Dark Blue,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-01EB6E05C933,VAR-A6E1AB8B0C0B7F|EG-063|STORE,VAR-A6E1AB8B0C0B7F,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Green,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-ECC409E5226C,VAR-77FAAA4D87FA71|EG-063|STORE,VAR-77FAAA4D87FA71,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Light Blue,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-5D253F7D562E,VAR-EF8236E0E53050|EG-063|STORE,VAR-EF8236E0E53050,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Pink,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-CDF35B9A4863,VAR-D12FB3E306435A|EG-063|STORE,VAR-D12FB3E306435A,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Purple,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-D1D961271456,VAR-9FF951DC9B95AD|EG-063|STORE,VAR-9FF951DC9B95AD,EG-063,,https://mintra.eg/products/water-bottle-800-ml,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Colored Water Bottle - with Straw — Red,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-76E89BA7E14E,VAR-B7A5FB115400E4|EG-063|STORE,VAR-B7A5FB115400E4,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Black,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-5871840E5648,VAR-76B9096FAF2904|EG-063|STORE,VAR-76B9096FAF2904,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Blue,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-D2F3C7E0B50E,VAR-60FA40D95DFA23|EG-063|STORE,VAR-60FA40D95DFA23,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Dark Green,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-0CFD67CB787E,VAR-25B3D9F9DC7737|EG-063|STORE,VAR-25B3D9F9DC7737,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Green,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-3FD5C6A742D6,VAR-193D1F69827F32|EG-063|STORE,VAR-193D1F69827F32,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Grey x Blue,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-AB81D69F1EC5,VAR-1AAEF0A445F20E|EG-063|STORE,VAR-1AAEF0A445F20E,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Neon Yellow,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-5F0E099275FC,VAR-06248AB12E9D21|EG-063|STORE,VAR-06248AB12E9D21,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Orange,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-2519B1CEDF35,VAR-2E8CF8817750B2|EG-063|STORE,VAR-2E8CF8817750B2,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Pink,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-BE015E4016A3,VAR-0C8F7773B2E338|EG-063|STORE,VAR-0C8F7773B2E338,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Purple,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-F5B6B91ADB83,VAR-285C91D4098C4C|EG-063|STORE,VAR-285C91D4098C4C,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Turquoise,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-B192CB00C5DD,VAR-25919F3CA746A4|EG-063|STORE,VAR-25919F3CA746A4,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Watermelon,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-3FADA4E80B35,VAR-A7FF77AC0E5B5C|EG-063|STORE,VAR-A7FF77AC0E5B5C,EG-063,,https://mintra.eg/products/sports-water-bottle-with-straw-800-ml-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%B2%D9%85%D8%B2%D9%85%D9%8A%D8%A9-%D9%85%D8%A7%D8%A1,تغذية منتجات,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,800 ml Transparent Water Bottle - with Straw — Yellow,الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الموديل والنسخة ورقم SKU مأخوذة من خلاصة المنتجات الرسمية لمتجر Mintra؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-E60918A5E480,VAR-629B63776141D5|EG-060|STORE,VAR-629B63776141D5,EG-060,,https://www.ikea.com/eg/en/p/aspekt-knife-sharpener-black-57145296,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"ASPEKT, Knife sharpener, black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-34B046A0CAA5,VAR-979D8447458D61|EG-060|STORE,VAR-979D8447458D61,EG-060,,https://www.ikea.com/eg/en/p/hackig-cooks-knife-ceramic-white-beige-40598484,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"HACKIG, Cook's knife, ceramic white/beige, 15 cm",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-326237EA2245,VAR-F55F49DA7613D7|EG-060|STORE,VAR-F55F49DA7613D7,EG-060,,https://www.ikea.com/eg/en/p/hultarp-magnetic-knife-rack-black-80444442,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"HULTARP, Magnetic knife rack, black, 38 cm",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-EDAD51970A7B,VAR-3B586D30E0534B|EG-060|STORE,VAR-3B586D30E0534B,EG-060,,https://www.ikea.com/eg/en/p/ikea-365-knife-block-10286399,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"IKEA 365+, Knife block, 13x24 cm",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-4717ABC04F36,VAR-A68F086077D7F0|EG-060|STORE,VAR-A68F086077D7F0,EG-060,,https://www.ikea.com/eg/en/p/jaemfoera-knife-block-with-3-knives-black-10346831,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"JÄMFÖRA, Knife block with 3 knives, black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9529CDA007D4,VAR-9531E1C44BF245|EG-060|STORE,VAR-9531E1C44BF245,EG-060,,https://www.ikea.com/eg/en/p/kungsfors-magnetic-knife-rack-stainless-steel-40334921,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"KUNGSFORS, Magnetic knife rack, stainless steel",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-625A208ADC04,VAR-3C16DD931898D8|EG-060|STORE,VAR-3C16DD931898D8,EG-060,,https://www.ikea.com/eg/en/p/skaerande-knife-sharpener-black-50289169,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"SKÄRANDE, Knife sharpener, black",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-D0755583C93B,VAR-453CF9A2048D19|EG-060|STORE,VAR-453CF9A2048D19,EG-060,,https://www.ikea.com/eg/en/p/vardagen-cooks-knife-stainless-steel-walnut-40602476,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"VARDAGEN, Cook's knife, stainless steel/walnut, 16 cm",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-DAF87DB51E48,VAR-57A54568653298|EG-060|STORE,VAR-57A54568653298,EG-060,,https://www.ikea.com/eg/en/p/vimpelfisk-knife-block-bamboo-grey-turquoise-50582699,صفحة فئة منظمة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"VIMPELFISK, Knife block, bamboo/grey-turquoise",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | الاسم ورقم الصنف والمواصفات الظاهرة مأخوذة من قائمة JSON-LD الرسمية للفئة في IKEA Egypt؛ لم تُنقل أي أسعار.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
